"pmid","author","last_author","doi","publication_date"
"31420970","de Oliveira Filho EF","Drexler JF","10.1111/tbed.13333","2019/08/06 00:00"
"26982168","Hutter SE","Rubel F","10.1089/vbz.2015.1906","2016/03/17 06:00"
"12124470","Arauz-Ruiz P","Magnius LO","10.1099/0022-1317-83-8-2059","2002/08/30 10:01"
"15613340","Greenblatt RJ","Sutton CA","10.1128/JVI.79.2.1125-1132.2005","2005/01/28 09:00"
"12417958","San Román M","Cristina J","10.1007/s00705-002-0869-4","2003/01/03 04:00"
"18569145","Kase JA","Sobsey MD","10.1080/09603120701498311","2008/08/01 09:00"
"12832629","Bennett SN","McMillan WO","10.1093/molbev/msg182","2004/08/07 05:00"
"17706379","Balasuriya UB","Maclachlan NJ","10.1016/j.vetmic.2007.07.006","2007/06/28 00:00"
"16282468","Carrington CV","Holmes EC","10.1128/JVI.79.23.14680-14687.2005","2006/01/24 09:00"
"29120297","Schirtzinger EE","Wilson WC","10.1099/jgv.0.000965","2019/03/05 06:00"
"32160147","Ramirez-Paredes JG","Colquhoun DJ","10.1099/ijsem.0.004009","2020/05/10 06:00"
"22902191","Postel A","Becher P","10.1016/j.vetmic.2012.07.045","2012/07/23 00:00"
"25081977","Bellec L","Bigarré L","10.1099/vir.0.069443-0","2014/08/02 06:00"
"22622433","Rodríguez M","Toledo JR","10.1007/s00705-012-1334-7","2012/04/02 00:00"
"29893199","Aguilar PV","Nunes MRT","10.4269/ajtmh.18-0201","2019/09/05 06:00"
"25091743","Rodriguez-Roche R","Guzman MG","10.1007/s00705-014-2188-y","2014/07/17 00:00"
"12074699","Dueñas-Carrera S","Morales J","10.1042/ba20010089","2007/08/22 09:00"
"21254883","Rodriguez-Roche R","Guzman MG","10.1089/vbz.2010.0177","2011/01/25 06:00"
"16740188","Nadin-Davis SA","Wandeler AI","10.1017/S0950268806006297","2006/06/03 09:00"
"23078671","Rodríguez Lay Lde L","Reis MG","10.1016/j.trstmh.2012.08.001","2012/08/06 00:00"
"26889031","Rodriguez-Roche R","Guzman MG","10.1128/JVI.02647-15","2016/02/05 00:00"
"24223733","Sarmiento L","Cilio CM","10.1371/journal.pone.0077850","2013/09/04 00:00"
"22795824","Kourí V","Hengge U","10.1016/j.virol.2012.06.014","2012/06/14 00:00"
"25978398","Rodríguez Lay LA","Muller CP","10.1371/journal.pone.0125052","2015/03/14 00:00"
"25742179","Loureiro CL","Pujol FH","10.1371/journal.pone.0118959","2015/01/08 00:00"
"21328392","Ribas Mde L","Kobayashi N","10.1002/jmv.22020","2011/02/18 06:00"
"23648224","Piñón A","Hernández B","10.1016/j.ijantimicag.2013.03.008","2013/03/12 00:00"
"27309627","Correa C","Limia C","10.1038/jp.2016.95","2016/04/08 00:00"
"23333774","de la Caridad Montalvo Villalba M","Rodríguez Lay Lde L","10.1016/j.meegid.2012.12.022","2012/12/11 00:00"
"36114628","Montalvo Villalba MC","Hübschen JM","10.1111/zph.13000","2022/03/04 00:00"
"22074932","Fonseca MC","Hung LH","10.1016/j.jcv.2011.10.006","2011/10/12 00:00"
"22304939","Acosta B","Llop A","10.3201/eid1802.110547","2012/02/07 06:00"
"28439708","Rodríguez Lay LLA","Hübschen JM","10.1007/s00705-017-3365-6","2017/03/15 00:00"
"28284595","Coronado L","Ganges L","10.1016/j.vetmic.2017.01.013","2017/01/10 00:00"
"24719197","Fonseca MC","González G","10.1007/s00705-014-2071-x","2014/03/24 00:00"
"25839842","Arencibia A","Piñón A","10.1016/j.meegid.2015.03.028","2015/03/23 00:00"
"25220618","Arencibia A","Piñón A","10.1016/j.meegid.2014.09.003","2014/08/26 00:00"
"27533717","Tsuboi M","Ohmagari N","10.3201/eid2209.160603","2016/08/18 06:00"
"31442400","Grubaugh ND","Andersen KG","10.1016/j.cell.2019.07.018","2019/04/15 00:00"
"19280320","Belsy A","Inmaculada C","10.1007/s00705-009-0338-4","2009/02/17 00:00"
"18712847","Valdés O","Perez Breña MP","10.1002/jmv.21274","2008/10/31 09:00"
"17334949","Farnós O","Suárez M","10.1007/s00705-006-0926-5","2006/12/13 00:00"
"17885307","Kourí V","Hengge UR","10.1097/QAD.0b013e3282f01cc6","2008/03/29 09:00"
"23810983","Acevedo AM","Pérez LJ","10.1016/j.mcp.2013.06.001","2013/05/13 00:00"
"15882536","Ganges L","Sobrino F","10.1016/j.vaccine.2005.01.153","2005/01/18 00:00"
"7694966","Guzman MG","Kouri G","10.4269/ajtmh.1995.52.241","1995/03/01 00:01"
"11360240","Diaz BI","Flehmig B","10.1002/jmv.1023","2001/07/13 10:01"
"22768363","Abt B","Detter JC","10.4056/sigs.2796069","2012/07/07 06:00"
"23196361","Courtney SC","Afonso CL","10.1128/JCM.02393-12","2012/12/01 06:00"
"23637906","Cui A","Jin L","10.1371/journal.pone.0061791","2013/03/13 00:00"
"22879619","Courtney SC","Afonso CL","10.1128/JVI.01491-12","2012/08/11 06:00"
"23593364","Ascher JM","Glor RE","10.1371/journal.pone.0060977","2013/03/05 00:00"
"25601996","Díaz Y","Moreno BA","10.4269/ajtmh.14-0404","2015/01/21 06:00"
"28222127","Carrera JP","Armién B","10.1371/journal.pntd.0005338","2017/01/18 00:00"
"28030537","Langsjoen RM","Weaver SC","10.1371/journal.pntd.0005189","2016/11/16 00:00"
"31228725","Katz EM","Bowen MD","10.1016/j.virol.2019.06.007","2019/06/12 00:00"
"20631132","Gullberg M","Lindberg AM","10.1128/JVI.00071-10","2010/07/16 06:00"
"15284482","Anzai S","Eshita Y","10.1023/B:VIRU.0000036382.77987.84","2005/01/26 09:00"
"25962774","Armstrong PM","Anderson JF","10.4269/ajtmh.15-0132","2015/03/28 00:00"
"19891873","Forshey BM","Kochel TJ","10.3201/eid1511.090663","2009/11/07 06:00"
"21949892","Aguilar PV","Kochel TJ","10.1371/journal.pntd.0001315","2011/07/31 00:00"
"16704813","Wang Z","Stenger DA","10.3201/eid1204.051441","2006/07/11 09:00"
"29284754","Grybchuk D","Yurchenko V","10.1073/pnas.1717806115","2018/07/18 06:00"
"19131083","Solberg OD","Eisenberg JN","10.1016/j.virol.2008.11.026","2008/10/28 00:00"
"21911020","Maradei E","Bergmann IE","10.1016/j.vaccine.2011.08.120","2011/08/08 00:00"
"23607273","Yang M","Clavijo A","10.1186/1743-422X-10-125","2013/04/15 00:00"
"27395565","Duque H","Allende RM","10.1016/j.vaccine.2016.06.073","2016/06/22 00:00"
"22036040","Houng HS","Halsey ES","10.1016/j.jcv.2011.09.004","2011/09/02 00:00"
"28318380","Denkinger J","Trueba G","10.7589/2016-05-092","2018/02/13 06:00"
"23874443","Lopman B","Cooper PJ","10.1371/journal.pone.0067763","2013/05/20 00:00"
"35809695","Fuques E","Panzera Y","10.1016/j.virusres.2022.198858","2022/07/05 00:00"
"26355096","Alkan C","Charrel RN","10.1128/JVI.01543-15","2015/09/04 00:00"
"23850438","Aldaz J","Pérez R","10.1016/j.vetmic.2013.06.012","2013/06/01 00:00"
"28982578","Cevallos V","Cárdenas MJ","10.1016/j.actatropica.2017.09.029","2017/09/26 00:00"
"28232448","Márquez S","Logue CH","10.1128/genomeA.01673-16","2017/02/25 06:00"
"29805214","De la Torre D","Ferreira AP","10.14202/vetworld.2018.480-487","2018/03/22 00:00"
"35694887","Reyes-Proaño E","Quito-Avila DF","10.1094/PHYTO-04-22-0130-R","2022/12/07 06:00"
"35003681","Lynton-Jenkins JG","Bonneaud C","10.1002/ece3.8431","2021/10/24 00:00"
"36851419","Santander-Parra SH","Nuñez L","10.3390/vetsci10020115","2023/01/15 00:00"
"20869988","Marek A","Hess M","10.1016/j.jviromet.2010.09.019","2010/09/10 00:00"
"19185597","Fajardo A","Cristina J","10.1016/j.virusres.2009.01.003","2008/12/29 00:00"
"18063164","Regato M","Cristina J","10.1016/j.virusres.2007.10.012","2007/10/10 00:00"
"14718630","Whitby D","Biggar RJ","10.1099/vir.0.19465-0","2004/03/03 05:00"
"17553272","Endara P","Eisenberg JN","10.3201/eid1304.061285","2007/07/13 09:00"
"19763776","Bányai K","Gentsch JR","10.1007/s00705-009-0499-1","2009/08/21 00:00"
"24027303","Singh G","Chodosh J","10.1128/JVI.01927-13","2013/09/13 06:00"
"15254209","Lee CW","Suarez DL","10.1128/JVI.78.15.8372-8381.2004","2004/08/07 05:00"
"29869599","Sahni LC","Boom JA","10.4269/ajtmh.17-0891","2019/09/05 06:00"
"30482266","Aranda C","Busquets N","10.2807/1560-7917.ES.2018.23.47.1700837","2018/11/30 06:00"
"23133685","Adams AP","Estrada-Franco JG","10.1371/journal.pntd.0001875","2012/09/10 00:00"
"18077111","Pillai SP","Lee CW","10.1016/j.vetmic.2007.11.003","2007/10/18 00:00"
"19058647","Morales-Betoulle ME","Johnson BW","10.1603/0022-2585(2008)45[1187:cfifmi]2.0.co;2","2009/01/23 09:00"
"21234665","Tang Y","Lynch JA","10.1007/s11262-010-0567-3","2010/12/27 00:00"
"22427902","González-Reiche AS","Perez DR","10.1371/journal.pone.0032873","2012/02/01 00:00"
"25952569","Gautam R","Bowen MD","10.1016/j.meegid.2015.05.004","2015/05/01 00:00"
"22076162","Añez G","Rios M","10.1371/journal.pone.0027459","2011/10/17 00:00"
"26893429","Ng TF","Nix WA","10.1128/genomeA.01751-15","2016/02/20 06:00"
"23239573","Tao Y","Tong S","10.1099/vir.0.047928-0","2012/12/15 06:00"
"22371588","Tong S","Donis RO","10.1073/pnas.1116200109","2012/03/01 06:00"
"23610427","Quan PL","Lipkin WI","10.1073/pnas.1303037110","2013/04/24 06:00"
"32304664","Wandzik JM","Cusack S","10.1016/j.cell.2020.03.061","2020/02/18 00:00"
"24788792","Ramey AM","Brown JD","10.1371/journal.pone.0095620","2014/03/28 00:00"
"25080103","Ellison JA","Rupprecht CE","10.1371/journal.pntd.0003070","2014/06/23 00:00"
"27660213","Wray AK","Anthony SJ","10.1007/s10393-016-1183-z","2016/09/12 00:00"
"29753103","Diez-Valcarce M","Vinjé J","10.1016/j.jcv.2018.05.003","2018/04/24 00:00"
"27088323","Lanciotti RS","Signor Ldel C","10.3201/eid2205.160065","2016/04/19 06:00"
"27767914","Edwards T","Adams ER","10.3201/eid2211.161017","2018/01/13 06:00"
"33158200","Gigante CM","Li Y","10.3390/v12111255","2020/10/21 00:00"
"12569419","Zheng HY","Yogo Y","10.1007/s00239-002-2376-3","2002/07/12 00:00"
"25743074","Vongsawan AA","Mason CJ","10.1093/femsle/fnv011","2015/03/07 06:00"
"31807318","Altinli M","Sicard M","10.1093/ve/vez053","2019/12/07 06:00"
"22178263","Rossi SL","Vasilakis N","10.1016/j.virol.2011.11.018","2011/11/09 00:00"
"19751583","Andernach IE","Muller CP","10.3201/eid1508.081642","2009/09/16 06:00"
"22232444","Sharp TM","Arguello DF","10.4269/ajtmh.2012.11-0427","2012/01/11 06:00"
"28098525","Shihada S","Cadar D","10.3201/eid2302.160751","2017/01/19 06:00"
"30005085","Fontaine A","Lambrechts L","10.1371/journal.ppat.1007187","2018/06/28 00:00"
"27002608","Cai Q","Zhang Z","10.1007/s11262-016-1307-0","2016/02/18 00:00"
"27111294","Lednicky J","Morris JG Jr","10.1371/journal.pntd.0004687","2016/04/13 00:00"
"31382049","Blohm G","Morris JG Jr","10.1016/j.ijid.2019.07.031","2019/07/25 00:00"
"28480053","Sahadeo NSD","Carrington CVF","10.1093/ve/vex010","2017/05/10 06:00"
"28572304","Elbadry M","Lednicky J","10.1128/genomeA.00331-17","2017/06/03 06:00"
"31048381","Adegbola RO","Naidu RA","10.1128/MRA.00306-19","2019/05/03 06:00"
"27767924","Lednicky J","Morris JG Jr","10.3201/eid2211.161015","2016/10/22 06:01"
"27799635","Beau De Rochars VM","Morris JG Jr","10.4269/ajtmh.16-0585","2016/09/16 00:00"
"29167251","Bonny TS","Lednicky JA","10.1128/genomeA.01313-17","2017/11/24 06:00"
"30124422","White SK","Dunford JC","10.3201/eid2409.171957","2018/08/21 06:00"
"29746539","White SK","Dunford JC","10.1371/journal.pone.0196857","2018/04/20 00:00"
"27694479","Iovine NM","Morris JG Jr","10.1093/cid/ciw667","2016/09/20 00:00"
"15634958","Zsak L","Rock DL","10.1128/JCM.43.1.112-119.2005","2005/03/02 09:00"
"9055855","Nicholas J","Reitz MS","10.1038/nm0397-287","1997/03/01 00:01"
"11595592","Zong J","Hayward GS","10.1016/s1386-6532(01)00205-0","2002/02/15 10:01"
"9032328","Nicholas J","Hayward GS","10.1128/JVI.71.3.1963-1974.1997","1997/03/01 00:01"
"10400762","Poole LJ","Hayward GS","10.1128/JVI.73.8.6646-6660.1999","1999/07/10 00:01"
"10196312","Zong JC","Hayward GS","10.1128/JVI.73.5.4156-4170.1999","1999/04/10 00:01"
"9032391","Zong JC","Hayward GS","10.1128/JVI.71.3.2505-2511.1997","1997/03/01 00:01"
"31038449","Heinz E","Thomson NR","10.1099/mgen.0.000266","2020/03/25 06:00"
"20519409","Stevens J","Donis RO","10.1128/JVI.00058-10","2010/06/04 06:00"
"22855770","Huang JH","Shu PY","10.4269/ajtmh.2012.11-0666","2012/08/03 06:00"
"31830128","Käfer S","Drosten C","10.1371/journal.ppat.1008224","2019/11/19 00:00"
"27748649","Murray KO","Mulligan MJ","10.3201/eid2301.161394","2018/02/10 06:00"
"12620805","Foster JE","Carrington CV","10.1016/s0042-6822(02)00033-8","2003/04/04 05:00"
"18939638","Perozo F","Calderon N","10.1637/8276-022908-Reg.1","2008/12/17 09:00"
"24035793","Wright CF","King DP","10.1016/j.meegid.2013.09.009","2013/08/25 00:00"
"22467180","Blitvich BJ","Dorman KS","10.1007/s11262-012-0741-x","2012/03/20 00:00"
"27294949","Kuhn JH","Palacios G","10.3390/v8060164","2016/05/25 00:00"
"24845060","Absalón AE","Cortés-Espinosa DV","10.1007/s11262-014-1082-8","2014/05/02 00:00"
"31935831","Hietanen E","Susi P","10.3390/v12010068","2019/12/31 00:00"
"20350376","Matthijnssens J","Van Ranst M","10.3201/eid1604.091591","2010/03/31 06:00"
"23937713","Khoo CC","Franz AW","10.1186/1743-422X-10-257","2013/07/22 00:00"
"8757992","García M","Perdue ML","10.1099/0022-1317-77-7-1493","1996/07/01 00:01"
"9498610","García M","Perdue ML","10.1016/s0168-1702(97)00087-7","1998/03/14 00:01"
"10074191","Zhou NN","Webster RG","10.1128/JVI.73.4.3366-3374.1999","1999/03/12 00:01"
"31779121","Schachner A","Hess M","10.3390/v11121094","2019/11/22 00:00"
"34452520","Huang YL","Chang CY","10.3390/v13081655","2021/08/17 00:00"
"22469569","Milazzo ML","Fulhorst CF","10.3201/eid1804.111028","2012/04/04 06:00"
"20166189","Gutiérrez-Escolano AL","Estrada-García T","10.1002/jmv.21743","2010/02/19 06:00"
"16891526","García C","Ko G","10.1128/JCM.00065-06","2006/11/03 09:00"
"22377271","Cajimat MN","Fulhorst CF","10.3201/eid1803.111602","2012/03/02 06:00"
"23524137","Davis R","Hanlon C","10.1016/j.virusres.2013.02.008","2013/02/10 00:00"
"20549264","Carrillo-Valenzo E","Ramos-Castañeda J","10.1007/s00705-010-0721-1","2010/06/01 00:00"
"21172021","Escorcia M","Nava GM","10.1186/1746-6148-6-57","2010/12/20 00:00"
"21976584","Brault AC","Bowen RA","10.4269/ajtmh.2011.10-0439","2011/10/07 06:00"
"23732928","Ramírez-Orozco M","Martínez-Díaz SF","10.1007/s00705-013-1726-3","2013/04/08 00:00"
"25075517","Escalera-Zamudio M","Isa P","10.1371/journal.pone.0102453","2014/06/16 00:00"
"20668694","Robles-Sikisaka R","Dhar AK","10.1371/journal.pone.0011799","2010/06/15 00:00"
"16333110","Ko G","DuPont HL","10.1128/JCM.43.12.6126-6129.2005","2006/01/20 09:00"
"17963942","Chu YK","Jonsson CB","10.1016/j.virusres.2007.09.007","2007/09/06 00:00"
"21978162","Contreras JF","Tamez RS","10.4149/av_2011_03_273","2011/10/08 06:00"
"21982818","Cajimat MN","Fulhorst CF","10.1016/j.virol.2011.09.013","2011/06/30 00:00"
"22821201","Absalón AE","Lucio-Decanini E","10.1007/s11262-012-0782-1","2012/07/03 00:00"
"20507759","Inizan CC","Fulhorst CF","10.3201/eid1606.091648","2010/05/29 06:00"
"20003526","Perez-Ramirez G","Munoz Mde L","10.1186/1471-2180-9-260","2009/12/15 00:00"
"18625078","Gardella-Garcia CE","Munoz Mde L","10.1186/1471-2180-8-117","2008/07/15 00:00"
"24418533","Velazquez-Salinas L","Rodriguez LL","10.1016/j.virol.2013.10.025","2013/08/17 00:00"
"22361160","Gómez-Santiago F","García-Lozano H","10.1186/1743-422X-9-54","2012/02/23 00:00"
"19281433","Ulloa A","Rodríguez-Pérez MA","10.1089/vbz.2008.0087","2009/03/14 09:00"
"31126244","Hicks JT","Bahl J","10.1186/s12862-019-1431-2","2019/05/03 00:00"
"22504803","Sepúlveda-Robles O","Guarneros G","10.1128/AEM.00065-12","2012/04/17 06:00"
"27590812","Cruz-Plancarte I","Guarneros G","10.1128/AEM.01415-16","2016/08/22 00:00"
"19559115","Rodríguez-Limas WA","Palomares LA","10.1016/j.vaccine.2009.06.022","2009/06/30 09:00"
"30158915","Velazquez-Salinas L","Rodriguez LL","10.3389/fmicb.2018.01891","2018/07/27 00:00"
"30017997","Velazquez-Salinas L","Carrillo C","10.1016/j.meegid.2018.07.005","2018/06/06 00:00"
"21713437","Gámiz C","Martínez S","10.1007/s11259-011-9486-6","2011/06/30 06:00"
"26728078","Cuevas-Romero S","Berg M","10.1007/s11262-015-1281-y","2015/12/19 00:00"
"26159533","Garcés-Ayala F","Ramirez-González JE","10.1128/genomeA.00752-15","2015/07/15 06:00"
"22490106","Ibarra-Juarez L","Fernandez-Salas I","10.1111/j.1365-2915.2012.01014.x","2012/04/12 06:00"
"19649762","Soto V","Blitvich BJ","10.1007/s00705-009-0465-y","2009/06/30 00:00"
"22407405","Blitvich BJ","Loroño-Pino MA","10.1007/s00705-012-1279-x","2012/02/07 00:00"
"23118463","Alanis Villa A","Griffiths MW","10.1128/JVI.02518-12","2012/11/03 06:00"
"23166255","Alanis Villa A","Griffiths MW","10.1128/JVI.02666-12","2012/11/21 06:00"
"22737076","Kuzmin IV","Rupprecht CE","10.1371/journal.ppat.1002786","2012/05/18 00:00"
"26868915","Charles J","Briese T","10.1099/jgv.0.000424","2016/02/13 06:00"
"32458789","Fernández D","Aguilar PV","10.4269/ajtmh.19-0906","2020/09/01 06:00"
"36041394","Mendoza-González L","Pérez R","10.1016/j.psj.2022.102076","2022/06/29 00:00"
"26067947","Amarillas L","Chaidez C","10.1128/genomeA.00282-15","2015/06/13 06:00"
"28155192","Ciuffo M","Turina M","10.1007/s00705-017-3237-0","2016/12/30 00:00"
"28912331","Velazquez-Salinas L","Rodriguez LL","10.1128/genomeA.01006-17","2017/09/16 06:00"
"23141421","Mann BR","Barrett AD","10.1016/j.virol.2012.10.023","2012/09/15 00:00"
"20379749","Saiyasombat R","Blitvich BJ","10.1007/s00705-010-0665-5","2010/03/13 00:00"
"23760463","Kopp A","Junglen S","10.1128/mBio.00322-13","2013/06/14 06:00"
"23770910","Cardenas Garcia S","Afonso CL","10.1128/AEM.00993-13","2013/06/19 06:00"
"22856183","Palya V","Gardin Y","10.1637/9935-091511-Reg.1","2012/08/04 06:00"
"26935913","Del Valle A","Barrón BL","10.1007/s00705-016-2770-6","2016/01/21 00:00"
"30412047","Charles J","Blitvich BJ","10.1099/jgv.0.001165","2019/09/05 06:00"
"20370430","Farfan-Ale JA","Blitvich BJ","10.1089/vbz.2009.0196","2010/04/08 06:00"
"22411100","Blitvich BJ","Dorman KS","10.1007/s00705-012-1280-4","2012/02/08 00:00"
"28819692","Garcés-Ayala F","Ramírez-González JE","10.1007/s00705-017-3529-4","2017/07/25 00:00"
"20069401","Montalvo-Corral M","Hernández J","10.1007/s00705-009-0554-y","2009/10/22 00:00"
"24925324","López-Robles G","Hernández J","10.1016/j.vetmic.2014.05.017","2014/05/09 00:00"
"29373744","Comas-García A","Bernal-Silva S","10.1093/infdis/jiy025","2018/01/18 00:00"
"32592870","Enriquez-Navarro K","Lira R","10.1016/j.aohep.2020.06.002","2020/06/05 00:00"
"23364191","Anthony SJ","Lipkin WI","10.1099/vir.0.049759-0","2013/02/01 06:00"
"23796788","Miller PJ","Kapczynski DR","10.1016/j.dci.2013.06.007","2013/05/10 00:00"
"24896819","Wilson MR","Chiu CY","10.1056/NEJMoa1401268","2014/06/05 06:00"
"24243548","Vaughan G","Luna N","10.1002/jmv.23843","2013/11/19 06:00"
"27693926","Crummett LT","Martiny JBH","10.1016/j.virol.2016.09.016","2016/09/16 00:00"
"22921315","Escalera-Zamudio M","Arias CF","10.1016/j.virol.2012.08.003","2012/07/30 00:00"
"19465683","Garten RJ","Cox NJ","10.1126/science.1176225","2009/05/26 09:00"
"20226730","Zepeda HM","García-Cavazos RJ","10.1016/j.jcv.2010.02.008","2010/02/08 00:00"
"22829764","Barman S","Webby RJ","10.1371/journal.ppat.1002791","2012/05/22 00:00"
"23369604","Vazquez-Perez JA","Reyes-Terán G","10.1186/1743-422X-10-41","2013/01/28 00:00"
"22892200","Diel DG","Afonso CL","10.1016/j.meegid.2012.07.012","2012/07/11 00:00"
"29549442","Fragoso-Fonseca DE","Ramírez-González JE","10.1007/s00705-018-3813-y","2018/02/08 00:00"
"23409252","Xiao S","Samal SK","10.1128/genomeA.00177-12","2012/12/18 00:00"
"25316850","Esteves-Jaramillo A","Pallansch MA","10.1093/infdis/jiu183","2014/10/16 06:00"
"21291607","Ramirez-Gonzalez JE","Alpuche-Aranda C","10.3201/eid1702.100897","2011/02/05 06:00"
"27034495","Escobar-Escamilla N","Ramírez-González JE","10.1128/genomeA.00187-16","2016/04/02 06:00"
"23469347","Amarillas L","León-Félix J","10.1128/genomeA.00219-12","2013/01/18 00:00"
"30905775","Zárate S","Yocupicio-Monroy M","10.1016/j.meegid.2019.03.018","2019/01/13 00:00"
"29426993","González-Durán E","Ramírez-González JE","10.1007/s00705-018-3759-0","2018/01/16 00:00"
"23887919","Roy A","Brlansky RH","10.1128/genomeA.00519-13","2013/07/28 06:00"
"30848076","Trovão NS","Marthaler DG","10.1111/zph.12575","2018/12/21 00:00"
"29039732","Suzuki T","Hasebe A","10.1099/jgv.0.000953","2017/11/14 06:00"
"23209653","de la Rosa-Zamboni D","Reyes-Terán G","10.1371/journal.pone.0050116","2012/10/16 00:00"
"24114732","Nava GM","Escorcia M","10.1136/vr.101527","2013/10/12 06:00"
"25004279","Cruz-Jaramillo JL","Xoconostle-Cázares B","10.3390/v6072602","2014/05/22 00:00"
"25279722","Vlasova AN","Saif LJ","10.3201/eid2010.140491","2014/10/04 06:00"
"29243063","Lara-Romero R","Rivera-Benítez JF","10.1007/s11262-017-1528-x","2017/12/07 00:00"
"27834200","Escalera-Zamudio M","Greenwood AD","10.1128/mBio.01425-16","2016/11/12 06:00"
"27357720","Trujillo-Ortega ME","Sarmiento-Silva RE","10.1186/s12917-016-0763-z","2016/06/24 00:00"
"30238313","Argüello-Sánchez LE","García-Sepúlveda CA","10.1007/s11262-018-1600-1","2018/09/04 00:00"
"26416113","Díaz-González EE","Fernández-Salas I","10.4269/ajtmh.15-0450","2015/08/27 00:00"
"25953170","Díaz-Quiñonez JA","Ramírez-González JE","10.1128/genomeA.00300-15","2015/05/09 06:00"
"26769933","Muñoz-Medina JE","González-Bonilla CR","10.1128/genomeA.01542-15","2016/01/16 06:00"
"26488312","Kautz TF","Fernández-Salas I","10.3201/eid2111.150546","2015/10/22 06:00"
"25568757","Machain-Williams C","Blitvich BJ","10.4081/idr.2014.5627","2014/12/01 00:00"
"27088574","Díaz-Quiñonez JA","Ramírez-González JE","10.3201/eid2205.160190","2016/04/19 06:00"
"27154756","Mitra N","Hause BM","10.1099/jgv.0.000492","2016/05/08 06:00"
"27347760","Cigarroa-Toledo N","Machain-Williams C","10.3201/eid2210.152087","2016/06/28 06:00"
"29761765","Laredo-Tiscareño SV","Blitvich BJ","10.4269/ajtmh.18-0117","2019/08/28 06:00"
"31387277","Galan-Huerta KA","Rivas-Estilla AM","10.3390/v11080714","2019/07/23 00:00"
"29508903","Uribe-Noguez LA","de la Luz Martínez-Rodríguez M","10.1002/jmv.25070","2018/02/21 00:00"
"29747416","Galán-Huerta KA","Rivas-Estilla AM","10.3390/v10050248","2018/04/29 00:00"
"30941894","Pérez-Rivera C","Sánchez-Betancourt JI","10.1111/tbed.13193","2019/03/21 00:00"
"30126057","Saavedra-Montañez M","Sánchez-Betancourt JI","10.1111/tbed.12998","2018/07/26 00:00"
"36993386","Walter KS","Maldonado Y","10.1101/2023.03.16.23287381","2023/03/30 02:52"
"31537472","Uribe-Noguez LA","Mauss S","10.1016/j.jiac.2019.08.009","2019/08/05 00:00"
"30049969","Sotomayor-González A","Sarmiento-Silva RE","10.3390/v10080391","2018/07/21 00:00"
"32721589","Gaytan-Cruz L","Ojeda-Flores R","10.1016/j.meegid.2020.104475","2020/07/18 00:00"
"30976951","Ferreira HL","Afonso CL","10.1007/s11262-019-01663-1","2019/04/04 00:00"
"30844508","Reyes-Ruiz JM","Salas-Benito JS","10.1016/j.virol.2019.02.018","2019/02/22 00:00"
"34606685","Jo WK","Drexler JF","10.1111/tbed.14340","2021/06/26 00:00"
"32121499","Cárdenas-Canales EM","Rocke TE","10.3390/tropicalmed5010034","2020/02/20 00:00"
"33944623","Nunez-Avellaneda D","Blitvich BJ","10.1089/vbz.2020.2742","2022/01/27 06:00"
"33969160","Otero-Colina G","Kitajima EW","10.1007/s13337-021-00676-5","2021/02/23 00:00"
"36288192","Kariithi HM","Suarez DL","10.3390/vetsci9100579","2022/10/14 00:00"
"11324749","Brockus CL","Grimstad PR","10.1023/a:1008113010891","2001/11/03 10:01"
"20648606","Roman S","Panduro A","10.1002/jmv.21846","2010/07/22 06:00"
"17164552","Sánchez LV","Panduro A","10.1159/000096307","2005/10/26 00:00"
"28792071","Jose-Abrego A","Roman S","10.1002/jmv.24913","2017/07/18 00:00"
"12210427","Sánchez LV","Panduro A","10.1002/jmv.10166","2002/12/04 04:00"
"17072988","Alvarado-Esquivel C","Aguilar-Benavides S","10.3748/wjg.v12.i40.6540","2007/01/24 09:00"
"23166671","Yu G","Chiu CY","10.1371/journal.pone.0049449","2012/10/08 00:00"
"19226401","Hernandez-Morga J","Chaidez C","10.1111/j.1365-2672.2008.04125.x","2009/02/20 09:00"
"20347896","Panduro A","Mizokami M","10.1016/j.virusres.2010.03.009","2010/03/15 00:00"
"14720402","Estrada-Franco JG","Weaver SC","10.3201/eid0912.030564","2004/04/15 05:00"
"15324558","Blitvich BJ","Beaty BJ","10.3201/eid1007.030959","2004/10/08 09:00"
"15663867","Beasley DW","Barrett AD","10.3201/eid1012.040647","2005/02/19 09:00"
"16229779","Elizondo-Quiroga D","Tesh RB","10.3201/eid1109.050121","2006/05/19 09:00"
"16494762","Deardorff E","Weaver SC","10.3201/eid1202.050871","2006/04/06 09:00"
"17382567","Simon-Martínez J","Fajardo R","10.1016/j.tvjl.2007.01.015","2007/01/17 00:00"
"10989186","Locke DP","Seal BS","10.1016/s0168-1702(00)00175-1","2001/02/28 10:01"
"11504546","Quackenbush SL","Casey JW","10.1006/viro.2001.1023","2001/09/28 10:01"
"21409444","Espinoza-Gómez F","Delgado-Enciso I","10.1007/s00705-011-0967-2","2011/03/01 00:00"
"16303200","Nadin-Davis SA","Loza-Rubio E","10.1016/j.virusres.2005.10.006","2005/10/18 00:00"
"15814985","Cooper K","Meng XJ","10.1128/JCM.43.4.1684-1688.2005","2005/06/15 09:00"
"27000701","Solís-Sánchez A","Eslava-Campos C","10.1186/s12985-016-0490-x","2016/02/18 00:00"
"22966186","Zhang G","Fu ZF","10.1128/JVI.01778-12","2012/09/12 06:00"
